PROV_,DEPTO_,COD_2010,eph_codagl,eph_aglome
06,410,064100712,33,Partidos del GBA
06,410,064100713,33,Partidos del GBA
06,410,064100714,33,Partidos del GBA
06,410,064100715,33,Partidos del GBA
06,410,064100716,33,Partidos del GBA
06,410,064100801,33,Partidos del GBA
06,410,064100802,33,Partidos del GBA
06,410,064100803,33,Partidos del GBA
06,410,064100804,33,Partidos del GBA
06,410,064100805,33,Partidos del GBA
06,410,064100806,33,Partidos del GBA
06,410,064100807,33,Partidos del GBA
06,410,064100808,33,Partidos del GBA
06,410,064100809,33,Partidos del GBA
06,410,064100901,33,Partidos del GBA
06,410,064100902,33,Partidos del GBA
06,410,064100903,33,Partidos del GBA
06,410,064100904,33,Partidos del GBA
06,410,064100905,33,Partidos del GBA
06,410,064100906,33,Partidos del GBA
06,410,064100907,33,Partidos del GBA
06,410,064100908,33,Partidos del GBA
06,410,064100909,33,Partidos del GBA
06,410,064101001,33,Partidos del GBA
06,410,064101002,33,Partidos del GBA
06,410,064101003,33,Partidos del GBA
06,410,064101004,33,Partidos del GBA
06,410,064101005,33,Partidos del GBA
06,410,064101006,33,Partidos del GBA
06,410,064101007,33,Partidos del GBA
06,410,064101008,33,Partidos del GBA
06,410,064101009,33,Partidos del GBA
06,410,064101010,33,Partidos del GBA
06,410,064101101,33,Partidos del GBA
06,410,064101102,33,Partidos del GBA
06,410,064101103,33,Partidos del GBA
06,410,064101104,33,Partidos del GBA
06,410,064101105,33,Partidos del GBA
06,410,064101106,33,Partidos del GBA
06,410,064101107,33,Partidos del GBA
06,410,064101108,33,Partidos del GBA
06,410,064101109,33,Partidos del GBA
06,410,064101110,33,Partidos del GBA
06,410,064101111,33,Partidos del GBA
06,410,064101201,33,Partidos del GBA
06,410,064101202,33,Partidos del GBA
06,410,064101203,33,Partidos del GBA
06,410,064101204,33,Partidos del GBA
06,410,064101205,33,Partidos del GBA
06,410,064101206,33,Partidos del GBA
06,410,064101207,33,Partidos del GBA
06,410,064101208,33,Partidos del GBA
06,410,064101209,33,Partidos del GBA
06,410,064101210,33,Partidos del GBA
06,410,064101211,33,Partidos del GBA
06,410,064101212,33,Partidos del GBA
06,410,064101213,33,Partidos del GBA
06,410,064101301,33,Partidos del GBA
06,410,064101302,33,Partidos del GBA
06,410,064101303,33,Partidos del GBA
06,410,064101304,33,Partidos del GBA
06,410,064101305,33,Partidos del GBA
06,410,064101306,33,Partidos del GBA
06,410,064101307,33,Partidos del GBA
06,410,064101308,33,Partidos del GBA
06,410,064101309,33,Partidos del GBA
06,410,064101310,33,Partidos del GBA
06,410,064101311,33,Partidos del GBA
06,412,064120101,33,Partidos del GBA
06,412,064120102,33,Partidos del GBA
06,412,064120103,33,Partidos del GBA
06,412,064120104,33,Partidos del GBA
06,412,064120105,33,Partidos del GBA
06,412,064120106,33,Partidos del GBA
06,412,064120107,33,Partidos del GBA
06,412,064120108,33,Partidos del GBA
06,412,064120109,33,Partidos del GBA
06,412,064120110,33,Partidos del GBA
06,412,064120111,33,Partidos del GBA
06,412,064120112,33,Partidos del GBA
06,412,064120113,33,Partidos del GBA
06,412,064120114,33,Partidos del GBA
06,412,064120115,33,Partidos del GBA
06,412,064120116,33,Partidos del GBA
06,412,064120117,33,Partidos del GBA
06,412,064120118,33,Partidos del GBA
06,412,064120201,33,Partidos del GBA
06,412,064120202,33,Partidos del GBA
06,412,064120203,33,Partidos del GBA
06,412,064120204,33,Partidos del GBA
06,412,064120205,33,Partidos del GBA
06,412,064120206,33,Partidos del GBA
06,412,064120207,33,Partidos del GBA
06,412,064120208,33,Partidos del GBA
06,412,064120209,33,Partidos del GBA
06,412,064120210,33,Partidos del GBA
06,412,064120211,33,Partidos del GBA
06,412,064120301,33,Partidos del GBA
06,412,064120302,33,Partidos del GBA
06,412,064120303,33,Partidos del GBA
06,412,064120304,33,Partidos del GBA
06,412,064120305,33,Partidos del GBA
06,412,064120306,33,Partidos del GBA
06,412,064120307,33,Partidos del GBA
06,412,064120308,33,Partidos del GBA
06,412,064120309,33,Partidos del GBA
06,412,064120310,33,Partidos del GBA
06,412,064120311,33,Partidos del GBA
06,412,064120312,33,Partidos del GBA
06,412,064120313,33,Partidos del GBA
06,412,064120401,33,Partidos del GBA
06,412,064120402,33,Partidos del GBA
06,412,064120403,33,Partidos del GBA
06,412,064120404,33,Partidos del GBA
06,412,064120405,33,Partidos del GBA
06,412,064120406,33,Partidos del GBA
06,412,064120407,33,Partidos del GBA
06,412,064120408,33,Partidos del GBA
06,412,064120409,33,Partidos del GBA
06,412,064120410,33,Partidos del GBA
06,412,064120411,33,Partidos del GBA
06,412,064120412,33,Partidos del GBA
06,412,064120501,33,Partidos del GBA
06,412,064120502,33,Partidos del GBA
06,412,064120503,33,Partidos del GBA
06,412,064120504,33,Partidos del GBA
06,412,064120505,33,Partidos del GBA
06,412,064120506,33,Partidos del GBA
06,412,064120507,33,Partidos del GBA
06,412,064120508,33,Partidos del GBA
06,412,064120509,33,Partidos del GBA
06,412,064120510,33,Partidos del GBA
06,412,064120511,33,Partidos del GBA
06,412,064120512,33,Partidos del GBA
06,412,064120513,33,Partidos del GBA
06,412,064120514,33,Partidos del GBA
06,412,064120601,33,Partidos del GBA
06,412,064120602,33,Partidos del GBA
06,412,064120603,33,Partidos del GBA
06,412,064120604,33,Partidos del GBA
06,412,064120605,33,Partidos del GBA
06,412,064120606,33,Partidos del GBA
06,412,064120607,33,Partidos del GBA
06,412,064120608,33,Partidos del GBA
06,412,064120609,33,Partidos del GBA
06,412,064120610,33,Partidos del GBA
06,412,064120611,33,Partidos del GBA
06,412,064120612,33,Partidos del GBA
06,412,064120613,33,Partidos del GBA
06,412,064120701,33,Partidos del GBA
06,412,064120702,33,Partidos del GBA
06,412,064120703,33,Partidos del GBA
06,412,064120704,33,Partidos del GBA
06,412,064120705,33,Partidos del GBA
06,412,064120706,33,Partidos del GBA
06,412,064120707,33,Partidos del GBA
06,412,064120708,33,Partidos del GBA
06,412,064120709,33,Partidos del GBA
06,412,064120710,33,Partidos del GBA
06,412,064120711,33,Partidos del GBA
06,412,064120712,33,Partidos del GBA
06,412,064120713,33,Partidos del GBA
06,412,064120714,33,Partidos del GBA
06,412,064120715,33,Partidos del GBA
06,412,064120716,33,Partidos del GBA
06,412,064120717,33,Partidos del GBA
06,412,064120801,33,Partidos del GBA
06,412,064120802,33,Partidos del GBA
06,412,064120803,33,Partidos del GBA
06,412,064120804,33,Partidos del GBA
06,412,064120805,33,Partidos del GBA
06,412,064120806,33,Partidos del GBA
06,412,064120807,33,Partidos del GBA
06,412,064120808,33,Partidos del GBA
06,412,064120809,33,Partidos del GBA
06,412,064120810,33,Partidos del GBA
06,412,064120811,33,Partidos del GBA
06,412,064120812,33,Partidos del GBA
06,412,064120813,33,Partidos del GBA
06,412,064120814,33,Partidos del GBA
06,412,064120815,33,Partidos del GBA
06,412,064120901,33,Partidos del GBA
06,412,064120902,33,Partidos del GBA
06,412,064120903,33,Partidos del GBA
06,412,064120904,33,Partidos del GBA
06,412,064120905,33,Partidos del GBA
06,412,064120906,33,Partidos del GBA
06,412,064120907,33,Partidos del GBA
06,412,064120908,33,Partidos del GBA
06,412,064120909,33,Partidos del GBA
06,412,064120910,33,Partidos del GBA
06,412,064120911,33,Partidos del GBA
06,412,064120912,33,Partidos del GBA
06,412,064120913,33,Partidos del GBA
06,412,064120914,33,Partidos del GBA
06,412,064120915,33,Partidos del GBA
06,412,064120916,33,Partidos del GBA
06,412,064120917,33,Partidos del GBA
06,412,064120918,33,Partidos del GBA
06,412,064121001,33,Partidos del GBA
06,412,064121002,33,Partidos del GBA
06,412,064121003,33,Partidos del GBA
06,412,064121004,33,Partidos del GBA
06,412,064121005,33,Partidos del GBA
06,412,064121006,33,Partidos del GBA
06,412,064121007,33,Partidos del GBA
06,412,064121008,33,Partidos del GBA
06,412,064121009,33,Partidos del GBA
06,412,064121010,33,Partidos del GBA
06,412,064121011,33,Partidos del GBA
06,412,064121012,33,Partidos del GBA
06,412,064121013,33,Partidos del GBA
06,412,064121014,33,Partidos del GBA
06,412,064121015,33,Partidos del GBA
06,412,064121016,33,Partidos del GBA
06,412,064121017,33,Partidos del GBA
06,412,064121018,33,Partidos del GBA
06,412,064121019,33,Partidos del GBA
06,412,064121020,33,Partidos del GBA
06,412,064121021,33,Partidos del GBA
06,412,064121101,33,Partidos del GBA
06,412,064121102,33,Partidos del GBA
06,412,064121103,33,Partidos del GBA
06,412,064121104,33,Partidos del GBA
06,412,064121105,33,Partidos del GBA
06,412,064121106,33,Partidos del GBA
06,412,064121107,33,Partidos del GBA
06,412,064121108,33,Partidos del GBA
06,412,064121109,33,Partidos del GBA
06,412,064121110,33,Partidos del GBA
06,412,064121111,33,Partidos del GBA
06,412,064121112,33,Partidos del GBA
06,412,064121113,33,Partidos del GBA
06,412,064121114,33,Partidos del GBA
06,412,064121115,33,Partidos del GBA
06,412,064121116,33,Partidos del GBA
06,412,064121117,33,Partidos del GBA
06,412,064121118,33,Partidos del GBA
06,412,064121119,33,Partidos del GBA
06,412,064121120,33,Partidos del GBA
06,412,064121201,33,Partidos del GBA
06,412,064121202,33,Partidos del GBA
06,412,064121203,33,Partidos del GBA
06,412,064121204,33,Partidos del GBA
06,412,064121205,33,Partidos del GBA
06,412,064121206,33,Partidos del GBA
06,412,064121207,33,Partidos del GBA
06,412,064121208,33,Partidos del GBA
06,412,064121209,33,Partidos del GBA
06,412,064121301,33,Partidos del GBA
06,412,064121302,33,Partidos del GBA
06,412,064121303,33,Partidos del GBA
06,412,064121304,33,Partidos del GBA
06,412,064121305,33,Partidos del GBA
06,412,064121306,33,Partidos del GBA
06,412,064121307,33,Partidos del GBA
06,412,064121308,33,Partidos del GBA
06,412,064121309,33,Partidos del GBA
06,412,064121310,33,Partidos del GBA
06,412,064121311,33,Partidos del GBA
06,412,064121312,33,Partidos del GBA
06,412,064121401,33,Partidos del GBA
06,412,064121402,33,Partidos del GBA
06,412,064121403,33,Partidos del GBA
06,412,064121404,33,Partidos del GBA
06,412,064121405,33,Partidos del GBA
06,412,064121406,33,Partidos del GBA
06,412,064121407,33,Partidos del GBA
06,412,064121408,33,Partidos del GBA
06,412,064121409,33,Partidos del GBA
06,412,064121410,33,Partidos del GBA
06,412,064121411,33,Partidos del GBA
06,412,064121412,33,Partidos del GBA
06,412,064121413,33,Partidos del GBA
06,412,064121501,33,Partidos del GBA
06,412,064121502,33,Partidos del GBA
06,412,064121503,33,Partidos del GBA
06,412,064121504,33,Partidos del GBA
06,412,064121505,33,Partidos del GBA
06,412,064121506,33,Partidos del GBA
06,412,064121507,33,Partidos del GBA
06,412,064121508,33,Partidos del GBA
06,412,064121509,33,Partidos del GBA
06,412,064121510,33,Partidos del GBA
06,412,064121511,33,Partidos del GBA
06,412,064121512,33,Partidos del GBA
06,427,064270101,33,Partidos del GBA
06,427,064270102,33,Partidos del GBA
06,427,064270103,33,Partidos del GBA
06,427,064270104,33,Partidos del GBA
06,427,064270105,33,Partidos del GBA
06,427,064270106,33,Partidos del GBA
06,427,064270107,33,Partidos del GBA
06,427,064270108,33,Partidos del GBA
06,427,064270109,33,Partidos del GBA
06,427,064270110,33,Partidos del GBA
06,427,064270111,33,Partidos del GBA
06,427,064270112,33,Partidos del GBA
06,427,064270113,33,Partidos del GBA
06,427,064270201,33,Partidos del GBA
06,427,064270202,33,Partidos del GBA
06,427,064270203,33,Partidos del GBA
06,427,064270204,33,Partidos del GBA
06,427,064270205,33,Partidos del GBA
06,427,064270206,33,Partidos del GBA
06,427,064270207,33,Partidos del GBA
06,427,064270208,33,Partidos del GBA
06,427,064270209,33,Partidos del GBA
06,427,064270210,33,Partidos del GBA
06,427,064270211,33,Partidos del GBA
06,427,064270212,33,Partidos del GBA
06,427,064270213,33,Partidos del GBA
06,427,064270214,33,Partidos del GBA
06,427,064270215,33,Partidos del GBA
06,427,064270216,33,Partidos del GBA
06,427,064270217,33,Partidos del GBA
06,427,064270218,33,Partidos del GBA
06,427,064270301,33,Partidos del GBA
06,427,064270302,33,Partidos del GBA
06,427,064270303,33,Partidos del GBA
06,427,064270304,33,Partidos del GBA
06,427,064270305,33,Partidos del GBA
06,427,064270306,33,Partidos del GBA
06,427,064270307,33,Partidos del GBA
06,427,064270308,33,Partidos del GBA
06,427,064270309,33,Partidos del GBA
06,427,064270310,33,Partidos del GBA
06,427,064270311,33,Partidos del GBA
06,427,064270312,33,Partidos del GBA
06,427,064270401,33,Partidos del GBA
06,427,064270402,33,Partidos del GBA
06,427,064270403,33,Partidos del GBA
06,427,064270404,33,Partidos del GBA
06,427,064270405,33,Partidos del GBA
06,427,064270406,33,Partidos del GBA
06,427,064270407,33,Partidos del GBA
06,427,064270408,33,Partidos del GBA
06,427,064270409,33,Partidos del GBA
06,427,064270501,33,Partidos del GBA
06,427,064270502,33,Partidos del GBA
06,427,064270503,33,Partidos del GBA
06,427,064270504,33,Partidos del GBA
06,427,064270505,33,Partidos del GBA
06,427,064270506,33,Partidos del GBA
06,427,064270507,33,Partidos del GBA
06,427,064270508,33,Partidos del GBA
06,427,064270509,33,Partidos del GBA
06,427,064270510,33,Partidos del GBA
06,427,064270511,33,Partidos del GBA
06,427,064270601,33,Partidos del GBA
06,427,064270602,33,Partidos del GBA
06,427,064270603,33,Partidos del GBA
06,427,064270604,33,Partidos del GBA
06,427,064270605,33,Partidos del GBA
06,427,064270606,33,Partidos del GBA
06,427,064270607,33,Partidos del GBA
06,427,064270608,33,Partidos del GBA
06,427,064270609,33,Partidos del GBA
06,427,064270610,33,Partidos del GBA
06,427,064270611,33,Partidos del GBA
06,427,064270612,33,Partidos del GBA
06,427,064270613,33,Partidos del GBA
06,427,064270614,33,Partidos del GBA
06,427,064270701,33,Partidos del GBA
06,427,064270702,33,Partidos del GBA
06,427,064270703,33,Partidos del GBA
06,427,064270704,33,Partidos del GBA
06,427,064270705,33,Partidos del GBA
06,427,064270706,33,Partidos del GBA
06,427,064270707,33,Partidos del GBA
06,427,064270708,33,Partidos del GBA
06,427,064270709,33,Partidos del GBA
06,427,064270710,33,Partidos del GBA
06,427,064270711,33,Partidos del GBA
06,427,064270712,33,Partidos del GBA
06,427,064270713,33,Partidos del GBA
06,427,064270801,33,Partidos del GBA
06,427,064270802,33,Partidos del GBA
06,427,064270803,33,Partidos del GBA
06,427,064270804,33,Partidos del GBA
06,427,064270805,33,Partidos del GBA
06,427,064270806,33,Partidos del GBA
06,427,064270807,33,Partidos del GBA
06,427,064270808,33,Partidos del GBA
06,427,064270809,33,Partidos del GBA
06,427,064270810,33,Partidos del GBA
06,427,064270811,33,Partidos del GBA
06,427,064270812,33,Partidos del GBA
06,427,064270901,33,Partidos del GBA
06,427,064270902,33,Partidos del GBA
06,427,064270903,33,Partidos del GBA
06,427,064270904,33,Partidos del GBA
06,427,064270905,33,Partidos del GBA
06,427,064270906,33,Partidos del GBA
06,427,064270907,33,Partidos del GBA
06,427,064270908,33,Partidos del GBA
06,427,064270909,33,Partidos del GBA
06,427,064270910,33,Partidos del GBA
06,427,064270911,33,Partidos del GBA
06,427,064270912,33,Partidos del GBA
06,427,064271001,33,Partidos del GBA
06,427,064271002,33,Partidos del GBA
06,427,064271003,33,Partidos del GBA
06,427,064271004,33,Partidos del GBA
06,427,064271005,33,Partidos del GBA
06,427,064271006,33,Partidos del GBA
06,427,064271007,33,Partidos del GBA
06,427,064271008,33,Partidos del GBA
06,427,064271009,33,Partidos del GBA
06,427,064271010,33,Partidos del GBA
06,427,064271011,33,Partidos del GBA
06,427,064271012,33,Partidos del GBA
06,427,064271101,33,Partidos del GBA
06,427,064271102,33,Partidos del GBA
06,427,064271103,33,Partidos del GBA
06,427,064271104,33,Partidos del GBA
06,427,064271105,33,Partidos del GBA
06,427,064271106,33,Partidos del GBA
06,427,064271107,33,Partidos del GBA
06,427,064271108,33,Partidos del GBA
06,427,064271109,33,Partidos del GBA
06,427,064271110,33,Partidos del GBA
06,427,064271111,33,Partidos del GBA
06,427,064271201,33,Partidos del GBA
06,427,064271202,33,Partidos del GBA
06,427,064271203,33,Partidos del GBA
06,427,064271204,33,Partidos del GBA
06,427,064271205,33,Partidos del GBA
06,427,064271206,33,Partidos del GBA
06,427,064271207,33,Partidos del GBA
06,427,064271208,33,Partidos del GBA
06,427,064271209,33,Partidos del GBA
06,427,064271210,33,Partidos del GBA
06,427,064271301,33,Partidos del GBA
06,427,064271302,33,Partidos del GBA
06,427,064271303,33,Partidos del GBA
06,427,064271304,33,Partidos del GBA
06,427,064271305,33,Partidos del GBA
06,427,064271306,33,Partidos del GBA
06,427,064271307,33,Partidos del GBA
06,427,064271308,33,Partidos del GBA
06,427,064271309,33,Partidos del GBA
06,427,064271310,33,Partidos del GBA
06,427,064271311,33,Partidos del GBA
06,427,064271401,33,Partidos del GBA
06,427,064271402,33,Partidos del GBA
06,427,064271403,33,Partidos del GBA
06,427,064271404,33,Partidos del GBA
06,427,064271405,33,Partidos del GBA
06,427,064271406,33,Partidos del GBA
06,427,064271407,33,Partidos del GBA
06,427,064271408,33,Partidos del GBA
06,427,064271409,33,Partidos del GBA
06,427,064271410,33,Partidos del GBA
06,427,064271411,33,Partidos del GBA
06,427,064271412,33,Partidos del GBA
06,427,064271413,33,Partidos del GBA
06,427,064271414,33,Partidos del GBA
06,427,064271415,33,Partidos del GBA
06,427,064271416,33,Partidos del GBA
06,427,064271417,33,Partidos del GBA
06,427,064271418,33,Partidos del GBA
06,427,064271419,33,Partidos del GBA
06,427,064271420,33,Partidos del GBA
06,427,064271501,33,Partidos del GBA
06,427,064271502,33,Partidos del GBA
06,427,064271503,33,Partidos del GBA
06,427,064271504,33,Partidos del GBA
06,427,064271505,33,Partidos del GBA
06,427,064271506,33,Partidos del GBA
06,427,064271507,33,Partidos del GBA
06,427,064271508,33,Partidos del GBA
06,427,064271509,33,Partidos del GBA
06,427,064271510,33,Partidos del GBA
06,427,064271511,33,Partidos del GBA
06,427,064271512,33,Partidos del GBA
06,427,064271513,33,Partidos del GBA
06,427,064271514,33,Partidos del GBA
06,427,064271515,33,Partidos del GBA
06,427,064271601,33,Partidos del GBA
06,427,064271602,33,Partidos del GBA
06,427,064271603,33,Partidos del GBA
